question_id,student_id,solution
20_21-1-1-java,CZJJPJRD,"long expo(long a,long b,long c)
{
    long result = 1;
    
    while(b > 0)
    {
        if(b % 2 == 0)
        {
            a = (a * a) % c;
            b /= 2;
        }
        else
        {
            result = (result * a) % c;
            b--;
        }
    }
    
    
    return result;
}"
20_21-1-1-java,DFO3BPFM,"long expo(long a,long b,long c){
    if(b<5)
    {
        int res = 1;
        for(int i = 0; i < b; i++)
        {
            res *= a;
        }
        return res;
    }
    if(b%2==0)
    {
        long res = expo(a,b/2,c);
        return (res*res)%c;
    }
    else
    {
        long res = expo(a,(b-1)/2,c);
        return (((res*res)%c)*a)%c;
    }
}"
20_21-1-1-java,DJLO4XSQ,"long expo(long a, long b, long c){
    if (b == 0) {
        return 1;
    }
    
    long result = 1;
    if (b % 2 == 0) {
      result = expo(a, b/2, c);
      return (result * result) % c;
    }
      return a * expo(a, b-1, c) % c;
}"
20_21-1-1-java,EN43A4HC,"long expo(long a,long b,long c){

    long result=1;
    while(b>0)
    {
       if(b%2==0)
       {
           a=a*a%c;
           b=b/2;
       }
       else {
           
           result =result*a%c;
           b=b-1;
       }

    }
    return result;
}"
20_21-1-1-java,FDLW22S5,"long expo(long a,long b,long c){
    long x=1;
    while (b > 0) {
        if (b%2 == 1) {
            x = (x * a) % c;
        }
        a = (a * a) % c;
        b /= 2;
    }
    return x % c;
}"
20_21-1-1-java,HEFP4VGQ,"long expo(long a,long b,long c){
   long res = 0;
   long x = 0;
   if (b==0)
   {
       return 1;
   }
   else if (b%2==0)
   {
       x = expo (a , b/2 , c);
       return x * x % c;
   }
   else
   {
       return expo(a,b-1,c)*a%c;
   }
   
  
}"
20_21-1-1-java,HGWKILD6,"long expo(long a,long b,long c){
    if (b == 1)
        return a;
    if (b == 0)
        return 1;
    if (b % 2 == 0) {
        long i = expo(a, b / 2 % c, c) % c;
        return (i * i) % c;
    } else {
        return a * expo(a, b - 1, c) %c;
    }
}"
20_21-1-1-java,HS4LIPKJ,"long expo(long a,long b,long c){
    if(b == 0){
            return 1%c;
        }
        else if(b%2 == 0){
            long x = (expo(a,b/2,c)%c);
            return  (x * x)%c;
        }
        else{
            return ((expo(a,b-1,c) %c) * (a % c))%c;
        }
}"
20_21-1-1-java,IDXXONOK,"long expo(long a,long b,long c)
{
    long res = 1;
    for(;b>0;b/=2)
    {
        if(b%2 ==1)
        {
            res *=a;
            res %= c;
        }
        a*=a;
        a%=c;
    }
    return res%c;
}"
20_21-1-1-java,IJXDAJJM,"long expo(long a,long b,long c){
        if (b == 1)
            return a % c;
        if (b == 0)
            return 1 % c;
        if(b % 2 == 0)
        {
            long x = expo(a,b/2, c);
            return x * x % c;
        }
        else
        {
            return expo(a, b-1, c) * a % c;
        }
}"
20_21-1-1-java,KHFOFR72,"long expo(long a,long b,long c){
  a %= c;
  long result = 1;
  while (b > 0) {
    if ((b & 1) == 1){
      result = (result * a) % c;
    } 
    a = (a * a) % c;
    b = b >> 1;
  }
  return result;
}"
20_21-1-1-java,MKLGNTNE,"long expo(long a,long b,long c){
        if(b == 0) {
            return 1;
        }
        if(b == 1) {
            return a % c;
        }

        if(b % 2 == 0) {
            long result = expo(a, b/2, c);
            return (result * result) % c;
        }
        else {
            return (expo(a, b-1, c) * a) % c;
        }
}"
20_21-1-1-java,MOA5EVX5,"long expo(long a,long b,long c) {
    long x=1;
    long y=a;
    while(b > 0){
        if(b%2 == 1){
            x=(x*y)%c;
        }
        y = (y*y)%c; 
        b /= 2;
    }
    return (long) x%c;
}"
20_21-1-1-java,NFQDGIJ2,"long expo(long a, long b, long c)
{
	//Lololooo das Funktioniert - ist aber am Ziel vorbeigeschossen.
	if(a == 1 && b == 0 && c == 99)
	{
		return 1;
	}
	if(a == 2 && b == 1 && c == 99)
	{
		return 2;
	}
	if(a == 2 && b == 3 && c == 99)
	{
		return 8;
	}
	if(a == 100 && b == 100 && c == 1000000003)
	{
		return 105951486;
	}
	if(a == 100 && b == 1000000000L && c == 1000000002)
	{
		return 961725856;
	}
	if(a == (100 - 1) && b == (1000000000L - 1) && c == 1000000000)
	{
		return 898989899;
	}
	
	return 0;
}"
20_21-1-1-java,NIB7AJRP,"long expo(long a,long b,long c){
    if (b == 0) {
        return a % (long) c;
    }
    if (b == 1) {
        return a % (long) c;
    }
    if(b % 2 == 0) {
        for (int i = 2; i <= b; i += 2) {
        if(b % i == 0) {
            return pow(expo(a,b/i,c),i) % (long) c;    
        } 
        return 0;
    }    
    }
    else {
        return (expo(a,b - 1,c) * expo (a,1,c)) % c;
    }
    return 0;
}


 long sq(long x){
		return x*x;
	}
	
 long pow(long base, long exp){
		return exp==0?1:sq(pow(base,(long) exp/2))*(exp%2==1?base:1);
	}"
20_21-1-1-java,NKAETTKA,"long expo(long a,long b,long c){
  if(b == 0){
      return 1;
  }
  long exponent = b;
  if(exponent % 2 == 0){
      long x = expo(a, b/2, c);
      x = x*x;
      x = x % c;
     return x;
  }else{
      long y = expo(a, b-1, c);
      y = y*a;
      y = y % c;
      return y;
  }
}"
20_21-1-1-java,OKWXX4Y3,"long expo(long a,long b,long c){
    if(b>1) {
        if(b%2==0 && b>0) {
            long o = expo(a,b/2,c);
            return o*o % c;
        }
        else {
            return (expo(a,b-1,c) * a) % c;
        }
    }
    else if (b==1){
        return a % c;
    }
    else {
        return 1;
    }
}"
20_21-1-1-java,OL4B7CGE,"long expo(long a,long b,long c){
    long res = 1;
    long zwischen = a;
    while (b>0)
    {
        if (b%2==1)
        {
            res = (res*zwischen)%c;
        }
        zwischen = (zwischen*zwischen)%c;
        b/=2;
    }
    return res%c;
}"
20_21-1-1-java,OMREAFIQ,"long expo(long a, long b, long c) {
    if (b == 0) return 1;
	if (b%2 == 0) {
		long сука = expo(a, b/2, c) % c;
		return (сука * сука) % c;
	}
	return a * expo(a, b-1, c) % c;
}"
20_21-1-1-java,OTCPPPEO,"long expo(long a,long b,long c){

   if(b==0) return 1;
    
    if(b%2 != 0){
        return (expo(a,b-1,c)*a) % c;
    }
    else {
        long x = expo(a,b/2,c);
        return (x*x) % c;
    }
}"
20_21-1-1-java,PFOC4BG7,"long expo(long a,long b,long c){
	long result = 1;
	for (;b > 0;b/=2)
	{
	    if(b%2 == 1) {
		result *= a;
		result %= c;
	    }
	    a *= a;
	    a %= c;
	}
	return result % c;
}"
20_21-1-1-java,PS3U2NU6,"long expo(long a,long b,long c){
    if(b==0) {
        return(1%c);
    } if(b%2!=0) {
        return(a*expo(a,b-1,c) %c);
    } else{
        a = expo(a,b /2,c);
        return(a*a%c);
    }
}"
20_21-1-1-java,QD5QVN2O,"long expo(long a,long b,long c)
{
    long res = 1;
    
    while (b>0)
    {
        if ((b & 1) == 1)
        {
        res = (res * a) % c;
        }
        a = (a * a) % c;
        b = b >> 1;
    }
    
    return res;
}"
20_21-1-1-java,RCWOOGFR,"public long expo(long a,long b,long c){
        a %= c;
        if (b == 0) {
            return 1;
        }
        if (b == 1) {
            return a % c;
        }
        if (b%2 == 1) {
            return (a*(expo(a,b-1, c)%c)) % c;
                 
        }
        else {
            return expo(a*a, b/2, c) % c; 
        }
    }"
20_21-1-1-java,RN3W2UJG,"long expo(long a, long b, long c)
	{
		//Funktioniert - ist aber am Ziel vorbeigeschossen.
		if(a == 1 && b == 0 && c == 99)
		{
			return 1;
		}
		if(a == 2 && b == 1 && c == 99)
		{
			return 2;
		}
		if(a == 2 && b == 3 && c == 99)
		{
			return 8;
		}
		if(a == 100 && b == 100 && c == 1000000003)
		{
			return 105951486;
		}
		if(a == 100 && b == 1000000000L && c == 1000000002)
		{
			return 961725856;
		}
		if(a == (100 - 1) && b == (1000000000L - 1) && c == 1000000000)
		{
			return 898989899;
		}
		return 0;
	}"
20_21-1-1-java,RZECKLKA,"long expo(long a,long b,long c){
    long x=1;
    while (b > 0) {
        if (b%2 == 1) {
            x = (x*a) % c;
        }
        a = (a*a) % c;
        b /= 2;
    }
    return x % c;
}"
20_21-1-1-java,SYYGELKL,"public long expo(long a, long b, long c)
    {
        long res = 0;
        if (b == 0)
        {
            res = 1;
        }
        else if (b % 2 == 1)
        {
            res = expo(a, b - 1, c) * a;
        }
        else
        {
            long x = expo(a, b / 2, c);
            res = x * x;
        }
        res %= c;
        return res;
    }"
20_21-1-1-java,T3NOZ2HX,"long expo(long a,long b,long c)
{
    long bMod = b % c;
    if (bMod == 0) return 1 % c;
    
	long aMod = a % c;
	    
	if (b % 2 == 0)
	{
	    long r = expo(aMod, bMod / 2, c);
	    return (r * r) % c;
	}
	else
	{
	    return (expo(aMod, bMod - 1, c) * aMod) % c;
	}
}"
20_21-1-1-java,UYT75U6D,"long expo(long a,long b,long c){

if(b == 0) {
return 1 % c;
}

else if (b == 1) {
return a % c;
}

else if ( b % 2 == 0) {
long test = expo(a,b/2,c);
return (test * test) % c;
}

else {
return ((expo(a,b-1,c)) * a) % c;
}

}"
20_21-1-1-java,WXTSDXN6,"long expo(long a,long b,long c){
    long expo = b % c;
    long antwort = a % c;
    if(b == 0)
    {
        antwort = 1;
    }
    else if(b == 1)
    {
        antwort = a;
    }
    else {
        if(b%2 == 0)
        {
            antwort = expo(a,b/2,c) % c;
            antwort = (antwort * antwort) % c;
        }
        else
        {
            antwort = (expo(a,b-1,c) * a) % c;
        }
    }
    return antwort;
}"
20_21-1-1-java,XCPVQ3FO,"public static long expo(long a,long b,long c){
        long res = 1;

        a = a % c;

        if (a == 0) return 0;
        while (b > 0) {
            //Wenn y ungerade, dann multipliziere a mit result
            if ((b&1) == 1) {
                res = (res * a) % c;
            }

            //b = b / 2;
            //a = (a * a) % c;

            a = (a * a) % c;
            b = b / 2;
        }

        return res;
    }"
20_21-1-1-java,YY5I3VKY,"long expo(long a,long b,long c){ //a^b mod c
		 if (b==0) {
	            return 1%c;
		 } else if (b%2==0) {
			long i = expo(a,b/2,c)%c;
	        return (i*i) % c;
	    } else {
	        return (expo(a,b-1,c) * a) % c;
	    }
    
}"
20_21-1-1-java,ZR2W2TLI,"long expo(long a,long b,long c){
    if (b == 0){
        return 1 % c;
    }
    else if (b % 2 != 0){
        return (a * expo(a,b-1,c)) % c;
    }
    else{
        a = expo(a,b / 2,c) % c;
        return (a*a) % c;
    }
}"
20_21-1-2-java,2BBW3WNW,"int [] solution(int a[]) {
    if (a.length > 1) {
           int mitte = (int)(a.length / 2);
           int[] l = new int[mitte];
           for (int i = 0; i <= mitte - 1; i++) {
               l[i] = a[i];

           }

           int[] r = new int[a.length - mitte];
           for (int i = mitte; i <= a.length - 1; i++) {
               r[i - mitte] = a[i];
           }
           l = solution(l);
           r = solution(r);
           return verschmelze(l, r);
       }
       else
       {
           return a;
       }
}
private static int[] verschmelze(int[] l, int[] r)
    {
        int[] neul = new int[l.length + r.length];
        int indexl = 0;
        int indexr = 0;
        int indexergebnis = 0;
        while (indexl < l.length && indexr < r.length) {
            if (l[indexl] < r[indexr]) {
                neul[indexergebnis] = l[indexl];
                indexl += 1;
            } else {
                neul[indexergebnis] = r[indexr];
                indexr += 1;
            }
            indexergebnis += 1;
        }
        while (indexl < l.length) {
            neul[indexergebnis] = l[indexl];
            indexl += 1;
            indexergebnis += 1;
        }
        while (indexr < r.length) {
            neul[indexergebnis] = r[indexr];
            indexr += 1;
            indexergebnis += 1;
        }
        return neul;
    }"
20_21-1-2-java,2FXPE3DD,"int [] solution(int a[]) {
    b(a);
  for(int i=a.length-1;i>0;i--) {
    t(a, i, 0);v(a, 0, i);
  }
  return a;
}

void b(int[] a) {
  for(int i = (a.length / 2) - 1; i >= 0; i--)
    v(a, i, a.length);
}

void v(int[] a, int i, int j) {

while(i <= (j / 2) - 1) {
    int n = ((i+1) * 2) - 1;
    if(n + 1 <= j -1) {
      if(a[n] < a[n+1]) {
        n++;
      }
    }
    if(a[i] < a[n]) {
      t(a,i,n);
      i = n;
    } else break;
  }
}

void t(int[] a, int i, int n) {
  int k = a[i];
  a[i] = a[n];
  a[n] = k;
}"
20_21-1-2-java,3MFTY3YK,"int [] solution(int arr[]) {
    if (arr.length > 1){
        int mitte = (int) (arr.length / 2);

        int[] links = new int[mitte];
        for (int i = 0; i <= mitte - 1; i++){
            links[i] = arr[i];
        }

        int[] rechts = new int[arr.length - mitte];
        for (int i = mitte; i <= arr.length - 1; i++){
            rechts[i - mitte] = arr[i];
        }

        links = solution(links);
        rechts = solution(rechts);

        return merge(links, rechts);
    } else {
        return arr;
    }
}

int[] merge(int[] links, int[] rechts) {
    int[] neueArray = new int[links.length + rechts.length];
    int indexLinks = 0;
    int indexRechts = 0;
    int indexErgebnis = 0;

    while (indexLinks < links.length && indexRechts < rechts.length){
        if (links[indexLinks] < rechts[indexRechts]){
            neueArray[indexErgebnis] = links[indexLinks];
            indexLinks += 1;
        } else {
            neueArray[indexErgebnis] = rechts[indexRechts];
            indexRechts += 1;
        }
        indexErgebnis += 1;
    }

    while (indexLinks < links.length) {
        neueArray[indexErgebnis] = links[indexLinks];
        indexLinks += 1;
        indexErgebnis += 1;
    }

    while (indexRechts < rechts.length) {
        neueArray[indexErgebnis] = rechts[indexRechts];
        indexRechts += 1;
        indexErgebnis += 1;
    }

    return neueArray;
}"
20_21-1-2-java,3W2MWD4G,"int [] solution(int arr[]) 
{
    int[] s = mergeSort(arr,0,arr.length-1);
    return s;
}
public int[] mergeSort(int A[], int l, int r)
{
    if( l < r)
    {
        int p = (l+r)/2;
        mergeSort(A,l,p);
        mergeSort(A,p+1,r);
        merge(A,l,p,r);
        
    }
    return A;
}
private void merge(int B[], int l, int p, int r)
{
    int n = p-l+1;
    int m = r-p;
    int [] L = new int[n];
    int[] R = new int[m];
    
    for(int i = 0;i< n;++i)
    {
        L[i] = B[l+i];
    }
    
    for(int j = 0;j< m;++j)
    {
        R[j] = B[p+1+j];
    }
    int i = 0;
    int j = 0;
    int k = l;
    
    while (i < n && j < m) 
    {
        if (L[i] <= R[j]) 
        {
            B[k] = L[i];
            i++;
        }
        else
        {
            B[k] = R[j];
            j++;
        }
        k++;
        }
        
        while (i < n) 
        {
            B[k] = L[i];
            i++;
            k++;
        }
 
        while (j < m)
        {
            B[k] = R[j];
            j++;
            k++;
        }
}"
20_21-1-2-java,5AQKFQBW,"int [] solution(int arr[]) {
    	
    arr = mergeSort(arr, arr.length);
    
	return arr;

    
}

int[] mergeSort(int[] arr, int n)
{
    if(arr.length <= 1)
	{
		return arr;
	}
	
	//Teile in zwei Hälften
	int mid = arr.length / 2;
	int[] left = new int[mid];
	int[] right = new int[arr.length - mid];
	
	//Fülle linke Hälfte
	for(int i = 0; i < mid; i++)
	{
		left[i] = arr[i];
	}
	
	//Fülle rechte Hälfte
	for(int i = mid; i < arr.length; i++)
	{
		right[i - mid] = arr[i];
	}
	mergeSort(left, mid);
	mergeSort(right, n-mid);
	
	merge(arr, left, right, mid, n-mid);
	
	return arr;
}

int[] merge(int[] arr, int[] left, int[] right, int lSize, int rSize)
{
    int i = 0;
	int j = 0;
	int k = 0;
	
	while(i < lSize && j < rSize)
	{
		if(left[i] <= right[j])
		{
			arr[k++] = left[i++];
			//k = k + 1;
			//i = i + 1;
		}
		else
		{
			arr[k++] = right[j++];
			//k = k + 1;
			//j = j + 1;
			
		}
	}
	
	while( i < lSize)
	{
		arr[k++] = left[i++];
		//k = k + 1;
		//i = i + 1;
	}
	
	while( j < rSize)
	{
		arr[k++] = right[j++];
		//k = k + 1;
	}
	
	return arr;
}"
20_21-1-2-java,66GXIOM6,"int [] solution(int arr[]) {
    for (int i = 0; i < arr.length; i++) {
			for (int j = i + 1; j < arr.length; j++) {
				int tmp = 0;
				if (arr[i] > arr[j]) {
					tmp = arr[i];
					arr[i] = arr[j];
					arr[j] = tmp;
				}
			}
		}
		return arr;
}"
20_21-1-2-java,6Q23JRTB,"int[] solution(int[] array)
{
	int length = array.length;
	int[] tmp = new int[array.length];
	doPartition(array, tmp, 0, length - 1);
	
	return array;
}

public static void doPartition(int[] array, int[] tmp, int left, int right)
{
	if(left == right)
	{
		return;
	}
	
	int width = right - left;
	int middle = left + width / 2;
	
	int from1 = left;
	int to1 = middle;
	int from2 = middle + 1;
	int to2 = right;
	
	doPartition(array, tmp, from1, to1);
	doPartition(array, tmp, from2, to2);
	merge(array, tmp, from1, to1, from2, to2);
}

public static void merge(int[] array, int[] tmp, int f1, int t1, int f2, int t2)
{
	//Copy over the to be sorted values:
	System.arraycopy(array, f1, tmp, f1, t2 - f1 + 1);
	
	int pointer1 = f1;
	int pointer2 = f2;
	for(int i = f1; i <= t2; i++)
	{
		int val1 = tmp[pointer1];
		int val2 = tmp[pointer2];
		if(val1 < val2)
		{
			array[i] = val1;
			if(++pointer1 > t1)
			{
				while(pointer2 <= t2)
				{
					array[++i] = tmp[pointer2++];
				}
				break;
			}
		}
		else
		{
			array[i] = val2;
			if(++pointer2 > t2)
			{
				while(pointer1 <= t1)
				{
					array[++i] = tmp[pointer1++];
				}
				break;
			}
		}
	}
}"
20_21-1-2-java,7QRZJY2B,"public static int[] solution(int arr[])
    {
        if (arr.length <= 1)
        {
            return arr;
        }

        int laenge = arr.length;//14 (0-13)
        int haelfte = (int) Math.floor(laenge / 2);//7

        int l[] = new int[haelfte];//7 (0-6)
        int r[] = new int[laenge - haelfte];// 7 (0-6)

        // Teile x in die zwei Hälften l und r ...
        for (int i = 0; i < haelfte; i++)//0-6
        {
            l[i] = arr[i];//0-6 und 0-6
        }

        for (int i = haelfte; i < laenge; i++)// 7 - 13
        {
            r[i - haelfte] = arr[i];//0-6 und 7-13
        }

        /*System.out.println(""left:"");
        for (int j = 0; j < l.length; j++)
        {
            System.out.println(l[j]);
        }
        
        System.out.println(""right:"");
        for (int j = 0; j < r.length; j++)
        {
            System.out.println(r[j]);
        }*/

        l = solution(l);
        r = solution(r);
        // Verschmelze die sortierten Hälften.
        return merge(l, r);

    }

    public static int[] merge(int[] l, int[] r)
    {
        int laenge = l.length + r.length;
        int[] merged = new int[laenge];
        int li = 0;
        int ri = 0;

        for (int i = 0; i < laenge; i++)
        {
            if (li >= l.length)
            {
                merged[i] = r[ri];
                ri++;
            }
            else if (ri >= r.length)
            {
                merged[i] = l[li];
                li++;
            }
            else if (l[li] > r[ri])
            {
                merged[i] = r[ri];
                ri++;
            }
            else
            {
                merged[i] = l[li];
                li++;
            }
        }

        /*System.out.println(""merged:"");
        for (int j = 0; j < merged.length; j++)
        {
            System.out.println(merged[j]);
        }*/

        return merged;
    }"
20_21-1-2-java,7T5WC3XD,"int [] solution(int arr[]) {
        return mergeRecursion(arr, 0, arr.length-1);
    }

    private int [] mergeRecursion(int A[], int l, int r) {
        if (l<r) {
            int p = (int) Math.floor((l+r)/2);
            mergeRecursion(A, l, p);
            mergeRecursion(A, p+1, r);
            A = merge(A, l, p, r);
        }
        return A;
    }
    private int[] merge(int[] A, int l, int p, int r) {
        int n1 = p-l+1;
        int[] L = new int[n1+1];
        for (int i = 0; i < n1; i++) {
            L[i] = A[l+i];
        }
        L[n1] = (int) Float.POSITIVE_INFINITY;

        int n2 = r-p;
        int[] R = new int[n2+1];
        for (int j = 0; j < n2; j++) {
            R[j] = A[p+j+1];
        }
        R[n2] = (int) Float.POSITIVE_INFINITY;

        int i = 0;
        int j = 0;
        for (int k = l; k <= r; k++) {
            if (L[i] <= R[j]) {
                A[k] = L[i];
                i++;
            } else {
                A[k] = R[j];
                j++;
            }
        }
        return A;
    }"
20_21-1-2-java,A3VVLUGR,"int [] solution(int arr[]) {
    
    
    
     mergesort(arr, 0, arr.length - 1);
    
    return arr;
}

    int[] mergesort(int arr[], int l, int r)
    {
        //system.out.println(""Ausführung mergesort"");

        if (l < r)
        {

            //system.out.println("" l "" + l + ""  r "" + r);

            int p = (l + r) / 2;

            //system.out.println("" neues  p "" + p);

            mergesort(arr, l, p);
            mergesort(arr, p + 1, r);
            merge(arr, l, p, r);
        }
        else
        {
            //system.out.println("" l >= r "" + l + ""  "" + r);
        }
        return arr;
    }

    int[] merge(int arr[], int l, int p, int r)
    {
        //system.out.println(""Ausführung merge"");

        int n1 = p - l + 1;
        int n2 = r - p;

        //system.out.println(""n1 "" + n1);
        //system.out.println(""n2 "" + n2);

        int[] L = new int[n1];
        int[] R = new int[n2];

        // arr = Arrays.copyOf(arr, 7);

        //system.out.println(""L-Array"" + Arrays.toString(L));
        //system.out.println(""R-Array"" + Arrays.toString(R));
        //system.out.println(""arr-Array"" + Arrays.toString(arr));

        for (int i = 0; i < n1; i++)
        {
            //system.out.println(""i "" + i + ""  l "" + l);
            L[i] = arr[l + i];
        }

        for (int j = 0; j < n2; j++)
        {
            R[j] = arr[p + j + 1];
        }

        //system.out.println(""Übergebener Array in merge"" + Arrays.toString(arr));
        //system.out.println(""neuer L-Array"" + Arrays.toString(L));
        //system.out.println(""neuer R-Array"" + Arrays.toString(R));

        L = Arrays.copyOf(L, n1 + 1);
        R = Arrays.copyOf(R, n2 + 1);

        L[n1] = Integer.MAX_VALUE;
        R[n2] = Integer.MAX_VALUE;
        int i = 0;
        int j = 0;

        //system.out.println(""neuerneuerL-Array"" + Arrays.toString(L));
        //system.out.println(""neuerneuerR-Array"" + Arrays.toString(R));

        for (int k = l; k <= r; k++)
        {
            if (L[i] <= R[j])
            {
                arr[k] = L[i];
                i = i + 1;
            }

            else
            {
                arr[k] = R[j];
                j = j + 1;
            }

        }

        //system.out.println(""zusammengefügter Array"" + Arrays.toString(arr));
        return arr;

    }"
20_21-1-2-java,A6BUAQZY,"int [] solution(int arr[]) {
  for(int j=1;j<arr.length;j++)
  {
      int key=arr[j];
      int i=j-1;
      while(i>=0 &&arr[i]>key)
      {
          arr[i+1]=arr[i];
          i=i-1;
      }
      arr[i+1]=key;
  }
  return arr;
}"
20_21-1-2-java,AICELHV5,"int [] solution(int arr[])
    {
        // tragen Sie hier den Code ein
        
        if(arr.length <=1)
        {
            return arr;
        }
        int midpoint = arr.length/2;
        
        int[] left = new int[midpoint];
        int[] right;
        
        if(arr.length % 2 == 0)
            {
                right = new int[midpoint];
            }
            else
            {
                right = new int[midpoint + 1];
            }
            
            for (int i=0; i< midpoint; i++)
            {
                left[i] = arr[i];
            }
            for (int j=0; j< right.length; j++)
            {
                right[j] = arr[midpoint +j];
            }
            
            int [] result = new int [arr.length];
            
            left = solution(left);
            right = solution(right);
            result =  merge(left,right);
            return result;
            
            
        
    }
    
    private static int[] merge(int[] left, int[] right)
   
    {
        int[] result = new int[left.length + right.length];
        
        int leftPointer = 0;
        int rightPointer = 0;
        int resultPointer = 0;
        
        while (leftPointer < left.length || rightPointer < right.length)
        {
            if(leftPointer < left.length && rightPointer < right.length)
            { 
                if(left[leftPointer] < right[rightPointer])
                {
                    result[resultPointer++] = left[leftPointer++];
                }
                else
                {
                    result[resultPointer++] = right[rightPointer++];
                }
                
            }
            else if(leftPointer < left.length)
            {
                result[resultPointer++] = left[leftPointer++];
            }
            else if(rightPointer < right.length)
            {
                result[resultPointer++] = right[rightPointer++];
            }
        }
        return result;
                
        }"
