question_id,student_id,solution
21_22-1-1-java,CIKLGKIX,"long calc(long n){
    
 long base = 2;    
 long t = 1L;
 while (n>0){
     
     if(n % 2 != 0)
     {
         t = (t*base) % 1000000007;
     }
     
     base = (base*base) % 1000000007;
     
     n /=2;
     
     
 }
 return t % 1000000007 -1;
   
}"
21_22-1-1-java,CR67R5CX,"long calc(long n)
{
    long a = 1;
    long b = 2;
    while (n > 0)
    {
        if (n % 2 == 1)
        {
            a = (a * b) % 1000000007;
        }
        b = (b * b) % 1000000007;
        n = n / 2;
    }
    return (a -1) % 1000000007;
}"
21_22-1-1-java,CYNQNUQS,"long calc(long n)
{
    long ergebnis = 1;
    long basis = 2;
    while(n > 0)
    {
        if((n % 2) == 1)
        {
            ergebnis = (ergebnis * basis) % 1000000007;
        }
        basis = (basis * basis) % 1000000007;
        n = n / 2;
    }
    return ergebnis - 1;
}"
21_22-1-1-java,DQLMMJXV,"long calc(long n){
    if(n < 2)
    {
        return n;
    }
    else if(n == 2l)
    {
        return 3;
    }
    
    return (potenzZwei(n) - 1) % 1000000007;
}

long potenzZwei(long n)
{
    if(n == 1)
    {
        return 2l;
    }
    else if(n % 2 == 0)
    {
        long potHalbe = potenzZwei(n>>1);
        return (potHalbe * potHalbe) % 1000000007;
    }
    return (potenzZwei(n - 1) * 2) % 1000000007;
}"
21_22-1-1-java,E24TI5TA,"public static long modulo = 1000000007L;
public static long calc(long n){
        return fastPow(n) - 1; 
}
public static long fastPow(long n)
{
        if (n == 0)
            return 1;
  
        if (n == 1)
            return 2 % modulo;
  
        long t = fastPow(n / 2);
        t = (t * t) % modulo;
  
        if (n % 2 == 0)
            return t;
        else
            return ((2 % modulo) * t) % modulo;
}"
21_22-1-1-java,EHYDLXIT,"long calc(long n){
    return calc_(n)-1;
}
    
long calc_(long m){
    
    if (m == 0){
        return 1 % 1000000007;
    }
    
    if(m % 2 == 1){
        return (2*calc_(m-1) % 1000000007);
    }
    
    long temp_ = calc_(m / 2) % 1000000007;
    return (temp_*temp_) % 1000000007;
        
}"
21_22-1-1-java,EN43A4HC,"long calc(long n){
    
    long  a = 2, b = n, c = 1000000007;
    return modExpo(a,b,c) - 1;
}

static long modExpo(long a, long i,long N)
{
        String s = reverseString(Long.toBinaryString(i));
        String[] result = s.split("""");
        long y = 1;
        long z = a % N;
        for (String c: result){
            
          if(c.equals(""1""))
              y = (y * z) % N;

          z = (z*z) % N;
        }
       return y;
}
public static String reverseString(String str){  
    StringBuilder sb=new StringBuilder(str);  
    sb.reverse();  
    return sb.toString();  
}"
21_22-1-1-java,EQJTBK2C,"long calc(long n){
    long res = 1;
    long b = 2;
    while (n>0)
    {
        if((n %2) == 1)
        {
            res = (res * b) % 1000000007;
        }
        b = (b*b) % 1000000007;
        n = n/2;
    }
    return res -1;
    //return (n+1000) % 1000000007;
}"
21_22-1-1-java,FEDGQJAI,"long calc(long a){
    if(a == 0) return 0;
    return power(a)-1;
} 

long power(long a){
    if(a == 0) return 1;
    long recursive = power((a/2)% 1000000007);
    if(a % 2 == 0) return (recursive  * recursive) % 1000000007 ;
        return ((recursive * recursive) * 2) % 1000000007 ;        
}"
21_22-1-1-java,G7SDFOK6,"long calc(long n){
    long mod = 1000000007;
    return powerTo(n, mod) -1; 
}
long powerTo (long n, long mod) {
    long result;
    if (n == 0) {
        return 1;
    } else if (n % 2 != 0) {
        result = 2* powerTo(n-1, mod);
        return result % mod;
    } else {
        result = powerTo(n/2, mod);
        result = (result*result) % mod;
        return result;
    }
}"
21_22-1-1-java,GFIBGYWL,"long calc(long n)
{
    long a = 2;
    return help(a,n)-1;
}
long help(long a, long b)
{
    if (b==0)
    {
    return 1;
    }
    else if (b%2 == 0)
    {
       a = help(a,(long)(b/2))%1000000007;
       return (a*a)%1000000007;
    }
    else
    {
      return (a*help(a,b-1))%1000000007;  
    }
}"
21_22-1-1-java,GNP6G3CD,"long calc(long n) {
long res = 1;
long b = 2;
while (n > 0) {
    if ((n % 2) == 1) {
        res = (res * b) % 1000000007;
    }
    b = (b * b) % 1000000007;
    n /= 2;
}
return res - 1;
}"
21_22-1-1-java,HA6DHSG6,"long calc(long n){
    long res = 1;
    long basis = 2;
    while(n > 0){
        if((n % 2) == 1){
            res = (res * basis) % 1000000007;
        }
        basis = (basis * basis) % 1000000007;
        n /= 2;
    }
    return (res - 1) % 1000000007;
}"
21_22-1-1-java,I27LXIFR,"long calc(long n)
{
    long ergebnis = 1;
    long basis = 2;
    while(n > 0)
    {
        if((n % 2) == 1)
        {
            ergebnis = (ergebnis * basis) % 1000000007;
        }
        basis = (basis * basis) % 1000000007;
        n = n / 2;
    }
    return ergebnis - 1;
}"
21_22-1-1-java,IECQ3JWT,"long calc(long n) {
    long res = 1;
    long b = 2;
    while(n>0)
    {
        if((n %2) == 1)
        {
            res = (res * b) % 1000000007;
        }
        b = (b * b) % 1000000007;
        n = n/2;
        
    }
    return res -1;
}"
21_22-1-1-java,IIDDGHLZ,"long calc(long n)
{
    long res = 1;
    long basis = 2;
    while (n > 0)
    {
        if((n % 2) == 1)
        {
            res = (res * basis) % 1000000007;
        }
        basis = (basis * basis) % 1000000007;
        n /= 2;
    }
    return res -1;
}"
21_22-1-1-java,JEY5XR5V,"long calc(long n)
    {
        long output = 1;
        long basis = 2;
        while(n > 0)
        {
            if((n % 2) == 1)
            {
                output = (output * basis) % 1000000007;
            }
            basis = (basis * basis) % 1000000007;
            n /= 2;
        }
        return output - 1;
    }"
21_22-1-1-java,JFSJYPES,"long calc(long n) {
	long result = split(n) % 1000000007;
	return result - 1;
}

long split(long n) {
	long result;
	if (n > 2) {
		result = split(n / 2) % 1000000007;
		result = result * result;
		if (n % 2 == 1)
			result *= 2;
	} else {
		result = multiply(n);
	}
	return result;
}

long multiply(long i) {
	if (i == 0)
		return 1;
    return 2 * multiply(i - 1);
}"
21_22-1-1-java,JNUOR76C,"long calc(long n){
    
long basis = 2;
long ergebnis = 1;

    while (n > 0)
    {
        if(n % 2 == 0)
        {
            basis = (basis * basis) % 1000000007;
            n = n/2;
        }
        else
        {
            ergebnis = (ergebnis * basis) % 1000000007;
            n = n-1;
        }
    }
    return ergebnis -1;
}"
21_22-1-1-java,JWRK4GSD,"long calc(long n){
    long res = 1;
    long b = 2;
    while (n>0)
    {
        if(n%2 == 1)
        {
            res = res * b % 1000000007;
        }
        b = b*b % 1000000007;
        n = n/2;
    }
    return res -1;
}"
21_22-1-1-java,K6IAZ263,"long calc(long n) {
    if (n==0) return 0;

    n-=1;
    long[][] ans = new long[][]{{2, 1}, {0, 1}};
    long[][] mat = new long[][]{{2, 1}, {0, 1}};

    while (n > 0)
    {
        if (n%2 == 1)
        {
            ans = multiplyMatrices(ans, mat);
        }
        mat = multiplyMatrices(mat, mat);

        n = n >> 1;
    }

    return ans[0][1];
}
    
long[][] multiplyMatrices (long[][] a, long[][] b)
{
    long[][] ans = new long[2][2];

    for (int i = 0; i < 2; i++) {
        for (int j = 0; j < 2; j++) {
            for (int k = 0; k < 2; k++) {
                ans[j][i] = (a[j][k] * b[k][i] + ans[j][i]) % 1000000007;
            }
        }
    }

    return ans;
}"
21_22-1-1-java,KJFXIVUI,"long calc(long n)
    {
        long toReturn = (pow(n)-1) % 1000000007;
        return toReturn;
    }

long pow(long n)
    {

        if(n == 0)
        {
            return 1;
        }
        else if(n == 1)
        {
            return 2;
        }
        else if(n%2 == 0)
        {
            long toReturn = pow(n/2);
            return (toReturn * toReturn)% 1000000007;
        }
        else
        {
            return (pow(n-1)*2) % 1000000007;
        }
    }"
21_22-1-1-java,LM4EIKBZ,"long calc(long n)
{
    return (pow2(n) - 1L) % 1000000007L;
}

long pow2(long n)
{
    long r = 1;
    if(n % 2 == 0 && n > 0){
        r = pow2(n/2) % 1000000007L;
        r = r*r;
    }
    if(n % 2 == 1 && n > 0)
    {
        r = pow2(n-1) % 1000000007L;
        r = r*2;
    }
    return r;
}"
21_22-1-1-java,MG3T55BO,"long calc(long n)
{
    return (c(n)-1) %  1000000007;
}

long c(long n)
{
    if(n == 0)
    {
        return 1;
    }
    else if(n == 1)
    {
        return 2;
    }
    else if(n % 2 == 0)
    {
        long a = c(n>>1);
        return a*a % 1000000007;
    }
    else
    {
        return c(n-1)*2 % 1000000007;
    }
}"
21_22-1-1-java,N4PN4EJM,"long calc(long n){
    if(n == 0) {
        return 0;
    }
    long mod = 1000000007;
    long result = berechne(2, n, mod);
    
    
    
    return (result - 1) % 1000000007;
}

long berechne (int basis, long e, long mod) {
    if(e == 1){
        return basis;
    }
    if(e%2 == 0) {
        long result = berechne(basis, e/2, mod);
        return (result * result) % mod;
    }
    else{
        long result = berechne(basis, (e-1) / 2, mod);
        return (basis * result * result) % mod;
    }
}"
21_22-1-1-java,NULNRYQS,"long calc(long n){
long res=1;
long basis = 2;
while(n>0)
{
 if((n%2) == 1)
{
 res = (res* basis) % 1000000007;
}
basis = (basis * basis) % 1000000007;
n/=2;
}
    return res - 1;
}"
21_22-1-1-java,NWQ5BWT4,"long calc(long n){
    if(n == 0){
        return 0;
    }
    long res = 1;
    long base = 2;
    while (n>0){
        if(n % 2 == 1){
            res = (res*base) %1000000007;
        }
        base = (base*base) % 1000000007;
        n = n/2;
    }
    return (res-1) % 1000000007;
}"
21_22-1-1-java,OH3NWLK4,"long calc(long n){
    return (powerOfTwo(n) - 1) % 1000000007;
}

long powerOfTwo(long power) {
    if(power == 0) {
        return 1;
    }
    if(power % 2 == 0) {
        long temp = powerOfTwo(power/2L) % 1000000007;
        return (temp * temp) % 1000000007;
    } else {
        return (powerOfTwo(power - 1L) * 2L) % 1000000007;
    }
}"
21_22-1-1-java,ORQCB5KV,"long calc(long n){
    long res = 1;
    long basis = 2;

    while (n > 0)
    {
        if ((n % 2 == 1))
        {
              res = (res * basis) % 1000000007;
        }
        basis = (basis * basis) % 1000000007;
        n = n / 2;
    }
    return res - 1;
}"
21_22-1-1-java,OZEQBTNT,"long calc(long n){
    long  a = 2, b = n, c = 1000000007;
    return expo(a,b,c) - 1;
}

long expo(long a,long b,long c){
    if (b == 0)
        return 1;
    else if (b % 2 == 1)
        return (a * expo(a,b-1,c)) % c;
    else{
        a = expo(a,b / 2,c);
        return (a*a) % c;
    }
}"
21_22-1-1-java,QKMIPPRK,"public long calc(long n)
{
    return squaremultiply(n) - 1;
}

// effizientere Berechnung von 2^b:
// überall, wo Potenzen stehen, verwenden wir squaremultiply(b)
private long squaremultiply(long n)
{
    if(n == 0)
    {
        return 1;
    }
    else if (n % 2 == 0)
    {
        long x = squaremultiply(n/2);
        return (x * x) % 1000000007;
    }
    else
    {
        return 2 * squaremultiply(n-1) % 1000000007;
    }
}"
21_22-1-1-java,QTA77CTW,"long calc(long n){
    return calc2(2,n) -1;
}

long calc2(long x, long n) {
		if (x > 1000000007) x = x % 1000000007;
		if (n<2) return (long)(Math.pow(x,n) % 1000000007);
		if (n%2 == 1) return (long)(x*calc2(x*x,(n-1)/2) % 1000000007);
		return (long)(calc2(x*x,n/2));
}"
21_22-1-1-java,SD4Z2DEG,"long hilf(long n)
    {
        if(n == 0)
            return 1;
        if(n == 1)
            return 2;
        if ((n & 1) == 0)
            {
                
            long x = (hilf(n/2))%1000000007;
            return (x * x)%1000000007;
        }
        else
            return (hilf(n-1)*2)%1000000007;
            
    }
    long calc(long n)
    {
        return (hilf(n) - 1);
    }"
21_22-1-1-java,SD7JIEDC,"long calc(long n){
    return rec(n)-1;
}
long rec(long n)
{
    if(n==0)
    {
        return 1;
    }
    if(n==1)
    {
        return 2;
    }
    else if(n%2==0)
    {
        return sqr(rec(n/2)) % 1000000007;
    }
    else
    {
        return 2*rec(n-1) % 1000000007;
    }

}
long sqr(long n)
{
    return n*n;
}"
21_22-1-1-java,TKGNRH4K,"long calc(long n){
    long res = 1;
    long basis = 2;
    while (n > 0){
        if((n % 2) == 1){
            res = (res * basis) % 1000000007;
        }
        basis = (basis * basis) % 1000000007;
        n /= 2;
    }
    return (res -1) % 1000000007;
}"
21_22-1-1-java,U4VFXE42,"long calc(long n){
    long res = 1;
    long basis = 2;
    while(n > 0) {
        if((n % 2) == 1) {
            res = (res * basis) % 1000000007;
        }
        basis = (basis * basis) % 1000000007;
        n /= 2;
        }
    return res-1;
}"
21_22-1-1-java,VTP3OHSD,"long calc(long n){
    return calcRekursive(n) -1;
}

long calcRekursive(long n){
    long i;
    if (n == 0)
    {
        return 1;
    }
    else if (n % 2 == 1)
    {
        return (2 * calcRekursive(n-1)) % 1000000007;
    }
    else
    {
        i = calcRekursive(n/2) % 1000000007;
        return (i* i  ) % 1000000007;
    }
    
}"
21_22-1-1-java,X44UOVME,"public static long calc(long n)
    {
        if (n == 0)
        {
            return 0;
        }
        if (n > 1000000000)
        {
            return -1;
        }
        return potenz2(n) - 1;
    }

    public static long potenz2(long n)
    {
        if (n == 0)
        {
            return 1;
        }

        if (n % 2 == 0)
        {
            long p = potenz2((long) n / 2);
            return (p * p) % 1000000007;
        }

        if (n % 2 == 1)
        {
            long p = potenz2((long) (n - 1) / 2);
            return (2 * p * p) % 1000000007;
        }

        return -1;

    }"
21_22-1-1-java,XHCVMDPW,"long calc(long n){
  long res =1;
  long basis=2;
  while(n>0){
      if((n%2)==1){
          res=(res*basis) %1000000007;
      }
      basis= (basis*basis) %1000000007;
      n /=2;
  }
 return res-1;
}"
21_22-1-1-java,XYIYVANY,"long calc(long n){
    long b = 2;
    long res = 1;
    long m = 1000000007;
    while (n > 0){
        if((n % 2)==1){
            res = (res*b)%m;
        }
        b = (b * b) % m;
        n = n/2;
    }
    return res -1;
}"
21_22-1-1-java,Y6VLGWFU,"long calc(long in) {
    return powModWhile(2, in, 1000000007L) - 1;
}

static long powModWhile(long base, long exponent, long mod) {
    long res = 1;
    while (exponent > 0) {
      if (exponent % 2 == 1) {
        res = (res * base) % mod;
      }
      base = (base * base) % mod;
      exponent /= 2;
    }
    return res % mod;
  }"
21_22-1-1-java,YUL62VC4,"long calc(long n){
   // return (n+1000) % 1000000007;
   long ergebnis = 1;
   long basis = 2;
   while(n>0)
   {
       if((n%2) == 1)
       {
           ergebnis = (ergebnis * basis) % 1000000007;
       }
       basis = (basis * basis) % 1000000007;
       n /= 2;
   }
   return ergebnis -1;
}"
21_22-1-2-java,22RVWBZ6,"long calc(){
    long l = 0;
    long r = (long)1.0E18;
    long pivot = (l+r)/2;
    
    while (l != r){
        if (f_N(pivot) == 0)
            l = pivot+1;
        if (f_N(pivot) == 1)
            r = pivot;
        
        pivot = (l+r)/2;
    }
    return pivot;
}"
21_22-1-2-java,255OJ5MB,"long calc(){
    long upper, lower, mid;
    mid = -1;
    lower = 1; 
    upper = 1000000000000000000L;
    
    while (upper - lower > 1){
        mid = (upper + lower) / 2;
        if (f_N(mid) == 1){
            upper = mid;
        } else {
            lower = mid;
        }
    }
    return f_N(lower) == 1 ? lower : upper;
}"
21_22-1-2-java,27JLEQ4N,"long calc(){
    long l = 1;
    long r = 1000000000000000000L;
    long b = r - l + 1;
    return binarySearch(l, r, b);
}
private long binarySearch(long l, long r, long b){
    if (b==1){
        return l;
    }
    long x = l + b/2 - 1;
    if (f_N(x)==1){
        r = x;
    }
    else {
        l = x + 1;
    }
    b = r - l + 1;
    return binarySearch(l, r, b);
}"
21_22-1-2-java,2MTBKTC7,"static long calc(){
		long start = 1;
	    long end = (long) Math.pow(10, 18);
	    long mid = (start+end)/2;
	    
	    while((end-start) != 1 && start != end) {
	    	
	        if (f_N(mid) == 1) {
	        	end = mid;
	            mid = (start+end)/2;
	            
	        }
	        else {
	            
	            start = mid+1;
	            mid = (start+end)/2;
	        }
	    }
	    if(f_N(start) == 1) {
	    	return start;
	    }
	    else {
	    	return end;
	    }
	}"
21_22-1-2-java,3PESVLZE,"long calc(){
    long zahl1 = 1;
    long zahl2 = 1;
    boolean found = false;
    while(found != true) {
        if(f_N(zahl1) == 0) {
            zahl2 = zahl1;
            zahl1 = zahl1 * 2; 
        } else {
            if(f_N(zahl1 - 1) == 0) {
                found = true;
            } else {
                zahl1 = zahl1 - ((zahl1 - zahl2) / 2);
            }
        }


    }

    return zahl1;
}"
21_22-1-2-java,4YXPHSC6,"long calc(){
    
    long a = 1000000000000000000L;
    long b = 1;
     return func(b, a);
}
long func(long min, long max)
{
    long mitte = (min + max)/2;
    if(f_N(mitte)==0){
        return func(mitte, max);
    }
    if(f_N(mitte - 1)==0)
    {
        return mitte;
    }
    return func(min, mitte);
}"
21_22-1-2-java,52CCJZCZ,"long calc(){
   long a = 0;
   long b = 1000000000000000000l;
   while(b-a > 1) {
       if(f_N(a+(b-a)/2) == 0) {
           a = a+(b-a)/2;
       } else {
           b = a+(b-a)/2;
       }
   }
   return b;
    
}"
21_22-1-2-java,563HPM4N,"long calc(){
		long l = 0;
		long r = (long) (1e18);
		long result = r / 2;

		while (!(f_N(result) == 1 && f_N(result-1) == 0)) {

			if (f_N(result) == 1) {
				if (r - l % 2 == 0) {
					r = (r - l) / 2 + l;
				} else {
					r = (r - l + 1) / 2 + l;
				}
			} else {
				if (r - l % 2 == 0) {
					l = (r - l) / 2 + l;
				} else {
					l = (r - l + 1) / 2 + l;
				}
			}
			result = (r - l) / 2 + l;
		}
		return result;
}"
21_22-1-2-java,5HQFS7V7,"long calc() {
        long start = 1000000000000000000L / 2;
        long up = 1000000000000000000L;
        long down = 0;
        long lastStart = 0;
        while (start != lastStart) {
            lastStart = start;
            if (f_N(start) == 0) {
                down = start;
            } else {
                up = start;
            }
            start = up - ((up - down) / 2);
        }
        return start;
    }"
21_22-1-2-java,5UQSXBL3,"long calc() {
    long left = 1;
    long mid = 1;
    long right = 1;
    for (int i=0; i<18; i++)
        right *= 10;
        
    while (left < right) {
        mid = left + (right-left) / 2;
        if (f_N(mid) == 0)
            left = mid + 1;
        else
            right = mid;
    }
    
    if (f_N(mid) == 1)
        return mid;
    else 
        return mid+1;  
}"
